"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"DENYS ROBILIARD",251,"JEAN FREDERIC POISSON",319.758252182093,"JEAN FREDERIC POISSON",561.787581530477,"BRIGITTE ALLAIN",1364.5943047477
2,"GERALD DARMANIN",192,"DOMINIQUE TIAN",281.050952737913,"DOMINIQUE TIAN",438.831322416049,"SERGIO CORONADO",1296.97075621022
3,"DANIEL FASQUELLE",186,"MARC FUR",250.789285118927,"MARC FUR",349.418141835903,"PAUL MOLAC",1073.47636463759
4,"JEAN PIERRE DECOOL",185,"DANIEL FASQUELLE",233.786153918461,"CHARLES COURSON",333.240729678564,"DENIS BAUPIN",1001.34263666238
5,"BERENGERE POLETTI",185,"JEAN PIERRE DECOOL",233.193843479661,"SERGIO CORONADO",311.681451408632,"JACQUELINE FRAYSSE",991.910513624061
6,"GILLES LURTON",183,"PATRICK HETZEL",230.659176563922,"BRIGITTE ALLAIN",310.009995740117,"JEAN FREDERIC POISSON",987.012171251596
7,"JEAN FREDERIC POISSON",182,"DAMIEN ABAD",201.817211256302,"PATRICK HETZEL",293.942849354401,"ANDRE CHASSAIGNE",972.894464378915
8,"JEAN CHARLES TAUGOURDEAU",182,"JEAN MARIE TETART",194.337061587479,"JEAN PIERRE DECOOL",293.942533171981,"ERIC ALAUZET",949.650653702722
9,"PATRICK HETZEL",181,"HERVE MARITON",194.095278392807,"DANIEL FASQUELLE",293.849278301002,"CHARLES COURSON",887.336172793611
10,"HERVE GAYMARD",181,"DINO CINIERI",183.327319326749,"DENIS BAUPIN",292.663441516788,"MICHELE BONNETON",738.348547696803
11,"DOMINIQUE TIAN",180,"CATHERINE VAUTRIN",174.340880807341,"ERIC ALAUZET",286.220254584482,"LAURENCE ABEILLE",738.031778950301
12,"MARC FUR",180,"ANTOINE HERTH",170.83614508284,"PAUL MOLAC",279.756074140883,"PHILIPPE VIGIER",721.841109968268
13,"JEAN MARIE TETART",180,"ANNIE GENEVARD",161.647264111645,"PHILIPPE VIGIER",275.199562128928,"EVA SAS",692.980975282441
14,"GERARD CHERPION",180,"BERENGERE POLETTI",159.519787492015,"DAMIEN ABAD",266.210370975625,"DOMINIQUE TIAN",685.18867364594
15,"JEAN PIERRE DOOR",180,"PHILIPPE GOSSELIN",159.019397482626,"DINO CINIERI",247.124308908321,"FRANCOIS RUGY",678.90488816289
16,"CHRISTIAN JACOB",180,"VERONIQUE LOUWAGIE",155.609596490913,"JACQUELINE FRAYSSE",245.289381819161,"FRANCIS VERCAMER",591.919599158267
17,"HERVE MARITON",179,"GERARD CHERPION",144.792508380055,"ANDRE CHASSAIGNE",242.144294920766,"ARNAUD RICHARD",588.048188190173
18,"ANTOINE HERTH",179,"MARIE CHRISTINE DALLOZ",144.315150359544,"MICHELE BONNETON",232.31837538729,"VERONIQUE MASSONNEAU",542.728936501604
19,"ARNAUD ROBINET",179,"LIONEL TARDY",142.652739118746,"THIERRY BENOIT",224.889514265077,"THIERRY BRAILLARD",520.903372441785
20,"ANNE GROMMERCH",179,"DOMINIQUE POTIER",141.262146803516,"FRANCIS VERCAMER",216.591368888814,"MARC DOLEZ",506.012264762148
21,"GEORGES FENECH",178,"ARNAUD ROBINET",139.203628500332,"HERVE MARITON",210.463559186487,"NICOLAS SANSU",503.157075087387
22,"SOPHIE DION",178,"CLAUDINE SCHMID",135.986720544658,"JEAN MARIE TETART",209.816075035864,"MARC FUR",486.835144436722
23,"CATHERINE VAUTRIN",177,"YVES FOULON",133.322737363729,"LAURENCE ABEILLE",205.789574518619,"THIERRY BENOIT",467.683596558013
24,"PHILIPPE GOSSELIN",177,"MARTIAL SADDIER",132.399945605525,"EVA SAS",205.228833326143,"ISABELLE ATTARD",401.526189374775
25,"CLAUDINE SCHMID",177,"JEAN PIERRE DOOR",130.053391765826,"ARNAUD RICHARD",202.463011029528,"BERTRAND PANCHER",398.465138384582
26,"FREDERIC REISS",177,"CHARLES COURSON",125.149168174992,"FRANCOIS RUGY",198.619673762822,"CHRISTOPHE CAVARD",393.822397471916
27,"VIRGINIE DUBY MULLER",177,"GERALD DARMANIN",124.755243952038,"ANNIE GENEVARD",196.464947329173,"JEAN CHRISTOPHE LAGARDE",384.506899395921
28,"FRANCK RIESTER",176,"HERVE GAYMARD",119.649119763036,"VERONIQUE LOUWAGIE",189.174582188005,"PATRICK HETZEL",374.589036402979
29,"PHILIPPE MEUNIER",176,"BENOIST APPARU",118.293362062657,"BERTRAND PANCHER",188.2247161374,"JEAN PIERRE DECOOL",370.516697689307
30,"MARTIAL SADDIER",175,"JULIEN AUBERT",118.274072058908,"LIONEL TARDY",172.45596591594,"DANIEL FASQUELLE",369.343508632833
31,"ETIENNE BLANC",175,"DENYS ROBILIARD",117.227158761797,"CATHERINE VAUTRIN",171.721710286324,"JEAN LOUIS ROUMEGAS",365.98373664449
32,"CLAUDE GREFF",173,"JEAN CHARLES TAUGOURDEAU",115.341933773933,"VERONIQUE MASSONNEAU",171.082252129561,"DAMIEN ABAD",351.149246260172
33,"DOMINIQUE POTIER",170,"FREDERIC REISS",110.77888069489,"YVES FOULON",167.688229227904,"BARBARA POMPILI",338.296636344876
34,"CHANTAL GUITTET",169,"PHILIPPE GOUJON",110.278271724223,"ANTOINE HERTH",163.044628305951,"DINO CINIERI",333.122331563514
35,"DAMIEN ABAD",153,"THIERRY BENOIT",108.139977537375,"CHRISTOPHE CAVARD",159.168842167876,"FRANCK REYNIER",321.937350739113
