"rank","a00.name","a00","a05.name","a05","a10.name","a10","a15.name","a15"
1,"JEAN FRANCOIS COPE",300,"JEAN FRANCOIS COPE",19.9584285561738,"NOEL MAMERE",2.98309178743961,"NOEL MAMERE",1.05170588442239
2,"FRANCOIS BAROIN",219,"FABIENNE LABRETTE MENAGER",16.1029780352355,"FRANCOIS PUPPONI",2.92978037208806,"ALFRED TRASSY PAILLOGUES",1
3,"VALERIE BOYER",191,"ELIE ABOUD",15.971081040638,"JEROME CAHUZAC",2.81159420289855,"ANDRE GERIN",1
4,"PHILIPPE ARMAND MARTIN",185,"PIERRE MOREL HUISSIER",15.8013651124859,"MICHEL BOUVARD",2.44825396825397,"BERNARD PERRUT",1
5,"MURIEL MARLAND MILITELLO",181,"JEAN PIERRE DECOOL",15.354147288527,"CHARLES LA VERPILLIERE",2.23333333333333,"BRUNO SANDRAS",1
6,"ERIC CIOTTI",178,"DOMINIQUE TIAN",14.9130195069511,"FRANCOIS SAUVADET",2.15338827838828,"JEROME CAHUZAC",0.924575295125657
7,"PIERRE MOREL HUISSIER",177,"CHRISTIAN VANNESTE",14.8627530980955,"JEAN LAUNAY",2.15127867363161,"MICHEL BOUVARD",0.835939896888747
8,"JEAN PIERRE DECOOL",170,"FRANCOIS BAROIN",14.7235002743386,"JEAN SEBASTIEN VIALATTE",2.09,"FRANCOIS PUPPONI",0.835798038021879
9,"RICHARD MALLIE",161,"PHILIPPE ARMAND MARTIN",14.5763234625863,"NICOLAS FORISSIER",2.07857142857143,"GERARD CHARASSE",0.765162337146199
10,"ELIE ABOUD",157,"VALERIE BOYER",14.1730373683309,"DOMINIQUE TIAN",2.05924213717317,"JEAN LUC PREEL",0.749174010984013
11,"DANIEL FASQUELLE",155,"MURIEL MARLAND MILITELLO",14.1336137155368,"PHILIPPE GOUJON",2.04600062247121,"CHARLES LA VERPILLIERE",0.746303234964527
12,"MARC FUR",154,"MARC FUR",13.2760151715722,"FREDERIQUE MASSAT",2.04450048995504,"FRANCOIS SAUVADET",0.724947767201002
13,"FRANCOISE HOSTALIER",148,"ERIC CIOTTI",13.1061501911821,"FABIENNE LABRETTE MENAGER",1.99466078156368,"ALFRED MARIE JEANNE",0.707106781186548
